t,v,w
23.800000, 1.#QNAN0, 1.#QNAN0
23.900000, 1.#QNAN0, 1.#QNAN0
24.000000, 1.#QNAN0, 1.#QNAN0
24.100000, 1.#QNAN0, 1.#QNAN0
24.200000, 1.#QNAN0, 1.#QNAN0
24.300000, 1.#QNAN0, 1.#QNAN0
24.400000, 1.#QNAN0, 1.#QNAN0
24.500000, 1.#QNAN0, 1.#QNAN0
24.600000, 1.#QNAN0, 1.#QNAN0
24.700000, 1.#QNAN0, 1.#QNAN0
24.800000, 1.#QNAN0, 1.#QNAN0
24.900000, 1.#QNAN0, 1.#QNAN0
25.000000, 1.#QNAN0, 1.#QNAN0
25.100000, 1.#QNAN0, 1.#QNAN0
25.200000, 1.#QNAN0, 1.#QNAN0
25.300000, 1.#QNAN0, 1.#QNAN0
25.400000, 1.#QNAN0, 1.#QNAN0
25.500000, 1.#QNAN0, 1.#QNAN0
25.600000, 1.#QNAN0, 1.#QNAN0
25.700000, 1.#QNAN0, 1.#QNAN0
25.800000, 1.#QNAN0, 1.#QNAN0
25.900000, 1.#QNAN0, 1.#QNAN0
26.000000, 1.#QNAN0, 1.#QNAN0
26.100000, 1.#QNAN0, 1.#QNAN0
26.200000, 1.#QNAN0, 1.#QNAN0
26.300000, 1.#QNAN0, 1.#QNAN0
26.400000, 1.#QNAN0, 1.#QNAN0
26.500000, 1.#QNAN0, 1.#QNAN0
26.600000, 1.#QNAN0, 1.#QNAN0
26.700000, 1.#QNAN0, 1.#QNAN0
26.800000, 1.#QNAN0, 1.#QNAN0
26.900000, 1.#QNAN0, 1.#QNAN0
27.000000, 1.#QNAN0, 1.#QNAN0
27.100000, 1.#QNAN0, 1.#QNAN0
27.200000, 1.#QNAN0, 1.#QNAN0
27.300000, 1.#QNAN0, 1.#QNAN0
27.400000, 1.#QNAN0, 1.#QNAN0
27.500000, 1.#QNAN0, 1.#QNAN0
27.600000, 1.#QNAN0, 1.#QNAN0
27.700000, 1.#QNAN0, 1.#QNAN0
27.800000, 1.#QNAN0, 1.#QNAN0
27.900000, 1.#QNAN0, 1.#QNAN0
28.000000, 1.#QNAN0, 1.#QNAN0
28.100000, 1.#QNAN0, 1.#QNAN0
28.200000, 1.#QNAN0, 1.#QNAN0
28.300000, 1.#QNAN0, 1.#QNAN0
28.400000, 1.#QNAN0, 1.#QNAN0
28.500000, 1.#QNAN0, 1.#QNAN0
28.600000, 1.#QNAN0, 1.#QNAN0
28.700000, 1.#QNAN0, 1.#QNAN0
28.800000, 1.#QNAN0, 1.#QNAN0
28.900000, 1.#QNAN0, 1.#QNAN0
29.000000, 1.#QNAN0, 1.#QNAN0
29.100000, 1.#QNAN0, 1.#QNAN0
29.200000, 1.#QNAN0, 1.#QNAN0
29.300000, 1.#QNAN0, 1.#QNAN0
29.400000, 1.#QNAN0, 1.#QNAN0
29.500000, 1.#QNAN0, 1.#QNAN0
29.600000, 1.#QNAN0, 1.#QNAN0
29.700000, 1.#QNAN0, 1.#QNAN0
29.800000, 1.#QNAN0, 1.#QNAN0
29.900000, 1.#QNAN0, 1.#QNAN0
30.000000, 1.#QNAN0, 1.#QNAN0
30.100000, 1.#QNAN0, 1.#QNAN0
30.200000, 1.#QNAN0, 1.#QNAN0
30.300000, 1.#QNAN0, 1.#QNAN0
30.400000, 1.#QNAN0, 1.#QNAN0
30.500000, 1.#QNAN0, 1.#QNAN0
30.600000, 1.#QNAN0, 1.#QNAN0
30.700000, 1.#QNAN0, 1.#QNAN0
30.800000, 1.#QNAN0, 1.#QNAN0
30.900000, 1.#QNAN0, 1.#QNAN0
31.000000, 1.#QNAN0, 1.#QNAN0
31.100000, 1.#QNAN0, 1.#QNAN0
31.200000, 1.#QNAN0, 1.#QNAN0
31.300000, 1.#QNAN0, 1.#QNAN0
31.400000, 1.#QNAN0, 1.#QNAN0
31.500000, 1.#QNAN0, 1.#QNAN0
31.600000, 1.#QNAN0, 1.#QNAN0
31.700000, 1.#QNAN0, 1.#QNAN0
31.800000, 1.#QNAN0, 1.#QNAN0
31.900000, 1.#QNAN0, 1.#QNAN0
32.000000, 1.#QNAN0, 1.#QNAN0
32.100000, 1.#QNAN0, 1.#QNAN0
